Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Rose|078106|Regione Calabria|2017-07-21|2017-09-30|2018-01-30|COMUNE DI ROSE|COMUNE|0781060902||CSEE80901P|Primaria - ROSE|||No|39.397788|16.295500|ADEGUAMENTO|Dato in raccolta||297150,0000|282150,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|San Benedetto Ullano|078112|Regione Calabria|2017-07-21|2018-08-01|2018-12-31|COMUNE DI SAN BENEDETTO ULLANO|COMUNE|0781120230||CSAA88704T|S.BENEDETTO U.MARRI|||No|39.420602|16.131546|ADEGUAMENTO|Dato in raccolta|D36J15003540001|130000,0000|89100,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|San Vito sullo Ionio|079122|Regione Calabria|2017-07-21|2018-01-21|2018-07-20|COMUNE DI SAN VITO SULLO IONIO|COMUNE|0791220334||CZAA84304X|S.VITO IC CHIARAVALLE ALVARO|||No|38.710845|16.408979|ADEGUAMENTO|Dato in raccolta|J61E15001170002|254376,0000|254376,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Santa Sofia d`Epiro|078133|Regione Calabria|2017-07-21|2018-04-10|2018-11-10|COMUNE DI SANTA SOFIA D`EPIRO|COMUNE|0781330686||CSEE83205X|SANTA SOFIA - CENTRO -|||No|39.547237|16.329567|ADEGUAMENTO|Dato in raccolta|B61E15001000001|689852,1800|682884,1800
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Scido|080084|Regione Calabria|2017-07-21|2018-06-20|2020-02-20|COMUNE DI SCIDO|COMUNE|0800840390||RCEE81704B|SCIDO CAPOLUOGO "SOFRE`"|||No|38.244934|15.932638|NUOVA COSTRUZIONE|Dato in raccolta|E67B17000170002|800000,0000|479892,6000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Scigliano|078139|Regione Calabria|2017-07-21|2018-07-02|2018-12-29|COMUNE DI SCIGLIANO|COMUNE|0781390723||||||No|39.128133|16.303977|ADEGUAMENTO|Dato in raccolta|H34H17000600002|657500,0000|643500,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Stefanaconi|102043|Regione Calabria|2017-07-21|2018-06-30|2018-12-30|COMUNE DI STEFANACONI|COMUNE|1020431005||VVEE820021|CAPOLUOGO ( STEFANACONI )|||No|38.672575|16.118580|ADEGUAMENTO|Dato in raccolta|E94H17000070002|445500,0000|445500,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Tortora|078149|Regione Calabria|2017-07-21|2018-02-03|2018-10-03|COMUNE DI TORTORA|COMUNE|0781490001||CSTN015007|ITT - Cooperativa Torrenave (comunale)|||No|39.91706|15.76941|ADEGUAMENTO|Dato in raccolta|F41E15000520002|374220,0000|374220,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Vallelonga|102045|Regione Calabria|2017-07-21|2018-06-01|2018-10-01|COMUNE DI VALLELONGA|COMUNE|1020450351||VVEE83501N|SCUOLA ELEMENTARE VALLELONGA|||No|38.646831|16.295557|ADEGUAMENTO|Dato in raccolta|F24B15000510002|287100,0000|287100,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Vibo Valentia|102047|Regione Calabria|2017-07-21|2018-02-01|2018-10-30|COMUNE DI VIBO VALENTIA|COMUNE|1020470443||VVMM82601T|S.M.S. "AMERIGO VESPUCCI"|||No|38.714132|16.124099|ADEGUAMENTO|Dato in raccolta|E43B12000090006|465300,0000|465300,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Villa San Giovanni|080096|Regione Calabria|2017-07-21|||COMUNE DI VILLA SAN GIOVANNI|COMUNE|0800960718||RCMM855012|CAMINITI (VILLA SAN GIOVANNI)|||No|38.219723|15.635034|ADEGUAMENTO|Dato in raccolta||0,0000|449361,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Zagarise|079157|Regione Calabria|2017-07-21|2017-10-15|2018-04-30|COMUNE DI ZAGARISE|COMUNE|0791570344||CZMM835034|SMS ZAGARISE -I.C.-SERSALE|||No|39.000253|16.664440|ADEGUAMENTO|Dato in raccolta|I51E16001060002|500568,7500|500568,7500
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cosenza|078045|Regione Calabria|2017-07-21|2018-10-30|2020-01-23|PROVINCIA DI COSENZA|PROVINCIA|0780450855||CSTA01701G|ITA "TOMMASI" COSENZA|||No|39.313422|16.241360|ADEGUAMENTO|Dato in raccolta|F86J17000290001|1277100,0000|1277100,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cosenza|078045|Regione Calabria|2017-07-21|2018-10-30|2019-10-25|PROVINCIA DI COSENZA|PROVINCIA|0780451450||CSPS03000G|LS "SCORZA"  COSENZA|||No|39.310777|16.254085|ADEGUAMENTO|Dato in raccolta|F86J17000300001|792000,0000|792000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cassano all`Ionio|078029|Regione Calabria|2017-07-21|2018-10-30|2020-04-22|PROVINCIA DI COSENZA|PROVINCIA|0780290812||CSPC02201E|LC  "SATRIANI" CASSANO I.|||No|39.782227|16.315373|ADEGUAMENTO|Dato in raccolta|F86J17000130001|1314710,2200|1314710,2200
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Reggio di Calabria|080063|Regione Calabria|2017-07-21|2016-03-23|2017-12-04|PROVINCIA DI REGGIO DI CALABRIA|PROVINCIA|0800630729||RCPS010001|LICEO SCIENTIFICO "LEONARDO DA VINCI"|||No|38.111637|15.651021|ADEGUAMENTO|Cantiere aperto|B36E10001660009|2500000,0000|1732500,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Reggio di Calabria|080063|Regione Calabria|2017-07-21|2017-09-04|2018-07-25|PROVINCIA DI REGGIO DI CALABRIA|PROVINCIA|0800630774||RCTF05000D|ITI "PANELLA /VALLAURI" REGGIO CALABRIA|||No|38.104084|15.648435|ADEGUAMENTO|Dato in raccolta|B36E10001670009|2500000,0000|1732500,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Cittanova|080028|Regione Calabria|2017-07-21|2018-07-03|2019-05-03|PROVINCIA DI REGGIO DI CALABRIA|PROVINCIA|0800281126||RCPC023011|LICEO CLASSICO|||No|38.351112|16.084379|ADEGUAMENTO|Dato in raccolta|B46J10000470001|396000,0000|396000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Acquaformosa|078001|Regione Calabria|2017-07-21|2018-08-31|2019-08-31|COMUNE DI ACQUAFORMOSA|COMUNE|0780010591||CSMM858053|SM ACQUAFORMOSA|||No|39.724357|16.092910|ADEGUAMENTO|Dato in raccolta|C94H17000170002|785961,0000|785961,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Acquaro|102001|Regione Calabria|2017-07-21|2017-11-30|2018-05-31|COMUNE DI ACQUARO|COMUNE|1020010487||VVMM803015|G.D`ANTONA|||No|38.553730|16.184663|MANUTENZIONE STRAORDINARIA|Dato in raccolta|E34H17000180001|470119,0000|470119,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Acri|078003|Regione Calabria|2017-07-21|2018-02-10|2018-09-10|COMUNE DI ACRI|COMUNE|0780030439||CSEE88305R|Primaria - VIA PASTRENGO|||No|39.492978|16.381281|RISTRUTTURAZIONE|Dato in raccolta|G23G15001540001|520152,7900|514899,2500
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Africo|080001|Regione Calabria|2017-07-21|||COMUNE DI AFRICO|COMUNE|0800010569||RCEE81008R|AFRICO CAPOLUOGO|||No|38.051032|16.137795|ADEGUAMENTO|Dato in raccolta|J44E17000080002|792000,0000|792000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Albidona|078006|Regione Calabria|2017-07-21|2017-10-31|2018-02-28|COMUNE DI ALBIDONA|COMUNE|0780060787||CSMM8A002V|SM ALBIDONA  (IC TREBISACCE)|||No|39.924254|16.471004|MANUTENZIONE STRAORDINARIA|Dato in raccolta|F56J17000120002|233756,1400|233756,1400
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Amantea|078010|Regione Calabria|2017-07-21|||COMUNE DI AMANTEA|COMUNE|0780101412||CSMM865012|SM AMANTEA  "MAMELI"|||No|39.113364|16.078337|RISTRUTTURAZIONE|Dato in raccolta||0,0000|626201,7200
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Amaroni|079003|Regione Calabria|2017-07-21|2018-09-30|2019-09-30|COMUNE DI AMARONI|COMUNE|0790030841||CZMM872022|SMS AMARONI -I.C.SQUILLACE-|||No|38.793505|16.444409|ADEGUAMENTO|Dato in raccolta|E45I17000020001|792000,0000|792000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Amato|079004|Regione Calabria|2017-07-21|2018-03-31|2019-07-31|COMUNE DI AMATO|COMUNE|0790040978||CZEE830043|Primaria - AMATO|||No|38.941819|16.462663|ADEGUAMENTO|Dato in raccolta|F51E17000080002|569850,0000|509850,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Antonimina|080004|Regione Calabria|2017-07-21|2018-03-31|2018-09-30|COMUNE DI ANTONIMINA|COMUNE|0800040581||RCMM81602C|MEDIA ANTONIMINA VIA LITTORIO|||No|38.271636|16.149092|MANUTENZIONE STRAORDINARIA|Dato in raccolta|D76J15005060002|247775,0000|220275,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Ardore|080005|Regione Calabria|2017-07-21|2018-01-05|2018-06-05|COMUNE DI ARDORE|COMUNE|0800050049||RCAA81503D|Infanzia - CONTRADA VIGNE|||No|38.177462|16.201697|MANUTENZIONE STRAORDINARIA|Dato in raccolta|E86J15000070001|201712,0000|201712,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Arena|102002|Regione Calabria|2017-07-21|2017-11-30|2018-06-30|COMUNE DI ARENA|COMUNE|1020020492||VVMM803048|SC.MEDIA STATALE "N.POERIO"|||No|38.562024|16.222431|ADEGUAMENTO|Dato in raccolta|F41E15000100002|473088,6200|470699,4000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Bagnara Calabra|080007|Regione Calabria|2017-07-21|2017-11-03|2018-08-10|COMUNE DI BAGNARA CALABRA|COMUNE|0800071131||RCMM84302R|SMS PORELLI|||No|38.287646|15.811017|MANUTENZIONE STRAORDINARIA|Dato in raccolta|G16J15001970001|791991,5000|791991,5000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Belsito|078014|Regione Calabria|2017-07-21|2018-01-31|2018-11-30|COMUNE DI BELSITO|COMUNE|0780140217||CSMM85107A|SM BELSITO|||No|39.174515|16.289188|ADEGUAMENTO|Dato in raccolta|D41B17000100009|784160,0000|776160,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Benestare|080008|Regione Calabria|2017-07-21|2017-11-15|2018-07-15|COMUNE DI BENESTARE|COMUNE|0800081701||RCAA81508P|Infanzia - BENESTARE|||No|38.185721|16.142043|NUOVA COSTRUZIONE|Dato in raccolta|H21E15000800002|716631,0000|716631,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Bianchi|078016|Regione Calabria|2017-07-21|2017-10-31|2018-04-30|COMUNE DI BIANCHI|COMUNE|0780160797||CSMM864038|SM BIANCHI|||No|39.10175|16.411327|ADEGUAMENTO|Dato in raccolta|E66J15001780002|782100,0000|782100,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Bisignano|078017|Regione Calabria|2017-07-21|2017-11-30|2018-04-30|COMUNE DI BISIGNANO|COMUNE|0780170798||CSMM8AJ01N|SM BISIGNANO "G. PUCCIANO"|||No|39.516732|16.283742|ADEGUAMENTO|Dato in raccolta|F75116000060002|473467,0500|464045,0600
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Bivongi|080010|Regione Calabria|2017-07-21|2018-06-30|2018-11-30|COMUNE DI BIVONGI|COMUNE|0800100572||RCEE876014|BIVONGI CAPOLUOGO|||No|38.483745|16.451039|ADEGUAMENTO|Dato in raccolta|J44H15001290002|470250,0000|470250,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Bocchigliero|078018|Regione Calabria|2017-07-21|2018-04-30|2019-02-28|COMUNE DI BOCCHIGLIERO|COMUNE|0780180799||CSMM844033|Sec. I - BOCCHIGLIERO|||No|39.419964|16.753068|MANUTENZIONE STRAORDINARIA|Dato in raccolta|D81H15000450001|790020,0000|790020,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Botricello|079012|Regione Calabria|2017-07-21|2017-10-26|2018-04-23|COMUNE DI BOTRICELLO|COMUNE|0790120541||CZAA842022|BOTRICELLO -LOCALITA` BOTRO-I.C|||No|38.9331078|16.8460321|MANUTENZIONE STRAORDINARIA|Dato in raccolta||311775,7300|308657,9700
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Bova|080011|Regione Calabria|2017-07-21|2018-04-30|2018-07-30|COMUNE DI BOVA|COMUNE|0800110634||RC1A028003|Infanzia Comunale - SUORE VERONICHE DEL VOLTO SANTO|||No|37.993479|15.931034|RISTRUTTURAZIONE|Dato in raccolta|B51E17000120002|120000,0000|118800,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Briatico|102003|Regione Calabria|2017-07-21|||COMUNE DI BRIATICO|COMUNE|1020030852||VVMM82301A|S.M.DI BRIATICO|||No|38.726173|16.031826|ADEGUAMENTO|Dato in raccolta||0,0000|792000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Brognaturo|102004|Regione Calabria|2017-07-21|2018-06-16|2019-02-16|COMUNE DI BROGNATURO|COMUNE|1020040728||VVEE83504R|CAPOLUOGO (BROGNATURO)|||No|38.603488|16.340827|ADEGUAMENTO|Dato in raccolta|G61E15000950002|542916,0000|542916,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Buonvicino|078020|Regione Calabria|2017-07-21|2018-02-10|2018-12-31|COMUNE DI BUONVICINO|COMUNE|0780200192||CSMM836023|SM BUONVICINO|||No|39.682692|15.860590|AMPLIAMENTO|Dato in raccolta|C11E15000610002|792000,0000|792000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Crotone|Caccuri|101002|Regione Calabria|2017-07-21|2018-07-20|2019-07-20|COMUNE DI CACCURI|COMUNE|1010020511||KRMM821013|S.M. CACCURI|||No|39.226254|16.775525|ADEGUAMENTO|Dato in raccolta|C26J15001690002|785070,0000|785070,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Caloveto|078022|Regione Calabria|2017-07-21|2018-04-30|2019-04-30|COMUNE DI CALOVETO|COMUNE|0780220188||CSMM84603P|SM CALOVETO (IC CROPALATI)|||No|39.506374|16.758155|NUOVA COSTRUZIONE|Dato in raccolta||792000,0000|792000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Capistrano|102005|Regione Calabria|2017-07-21|2017-10-07|2018-04-07|COMUNE DI CAPISTRANO|COMUNE|1020050278||VVAA83507P|SCUOLA MATERNA CAPISTRANO|||No|38.633768|16.247357|MANUTENZIONE STRAORDINARIA|Dato in raccolta|H76J17000110002|425710,0000|424710,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Reggio di Calabria|Careri|080023|Regione Calabria|2017-07-21|2018-06-30|2019-05-31|COMUNE DI CARERI|COMUNE|0800230163||RCAA81507N|Infanzia - NATILE|||Si|38.178476|16.116479|NUOVA COSTRUZIONE|Dato in raccolta|D87B17000090002|659227,5600|653400,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Crotone|Carfizzi|101003|Regione Calabria|2017-07-21|2017-11-10|2018-09-10|COMUNE DI CARFIZZI|COMUNE|1010030085||KREE81704G|CAPOLUOGO (CARFIZZI)|||No|39.306618|16.974637|MANUTENZIONE STRAORDINARIA|Dato in raccolta|D34H17000290002|247500,0000|247500,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cariati|078025|Regione Calabria|2017-07-21|2017-12-30|2018-07-30|COMUNE DI CARIATI|COMUNE|0780250100||CSEE89205G|Primaria - Tramonti|||No|39.485624|16.975065|ADEGUAMENTO|Dato in raccolta|B61H17000050002|684736,0900|684736,0900
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Carolei|078026|Regione Calabria|2017-07-21|2018-01-31|2018-07-31|COMUNE DI CAROLEI|COMUNE|0780260771||CSMM802031|SM CAROLEI|||No|39.254121|16.220806|ADEGUAMENTO|Dato in raccolta|C71E17000060002|767759,8500|743774,8500
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Casali del Manco|078156|Regione Calabria|2017-07-21|2017-12-08|2018-05-05|Casali del Manco|COMUNE|0780280944||CSMM856028|SM CASOLE BRUZIO (IC  PEDACE)|||No|39.28290|16.33154|RISTRUTTURAZIONE|Dato in raccolta|E92C17000080006|410984,9600|406834,0200
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cassano all`Ionio|078029|Regione Calabria|2017-07-21|2018-07-15|2019-04-20|COMUNE DI CASSANO ALL`IONIO|COMUNE|0780290108||CSAA8AF02N|Infanzia - V. Amendola|||No|39.781879|16.320308|ADEGUAMENTO|Dato in raccolta|F14H17000270001|789288,9100|781317,1000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Crotone|Castelsilano|101005|Regione Calabria|2017-07-21|||COMUNE DI CASTELSILANO|COMUNE|1010050081||KRMM821024|CASTELSILANO|||No|39.266706|16.765392|ADEGUAMENTO|Dato in raccolta||0,0000|501454,8000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Castrovillari|078033|Regione Calabria|2017-07-21|2017-11-20|2018-05-20|COMUNE DI CASTROVILLARI|COMUNE|0780330497||CSEE590015|Primaria - VIA ROMA|||No|39.814463|16.208215|RISTRUTTURAZIONE|Dato in raccolta|E55I17000010001|662286,9100|649107,4000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Castrovillari|078033|Regione Calabria|2017-07-21|2017-10-09|2018-03-08|COMUNE DI CASTROVILLARI|COMUNE|0780331410||CSAA590043|CASTROVILLARI DD1 RIONE CIVITA|||No|39.825718|16.204543|ADEGUAMENTO|Dato in raccolta|E55I17000020001|279970,9400|274399,5200
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Catanzaro|079023|Regione Calabria|2017-07-21|2017-11-01|2018-07-30|COMUNE DI CATANZARO|COMUNE|0790230024||CZEE86703L|PL. LIDO- CZ - IC. VIVALDI CZ|||No|38.827891|16.628996|ADEGUAMENTO|Dato in raccolta||792000,0000|792000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Celico|078034|Regione Calabria|2017-07-21|2017-09-11|2018-04-11|COMUNE DI CELICO|COMUNE|0780340504||CSEE85402N|Primaria - LAGARO` LUPINACCI|||No|39.413181|16.467464|ADEGUAMENTO|Dato in raccolta|G66J15002400006|444178,4200|439692,2200
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Crotone|Cerenzia|101006|Regione Calabria|2017-07-21|||COMUNE DI CERENZIA|COMUNE|1010060078||KREE821047|CAPOLUOGO (CERENZIA)|||No|39.242756|16.783491|ADEGUAMENTO|Dato in raccolta||0,0000|638055,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cerisano|078037|Regione Calabria|2017-07-21|2018-04-08|2019-06-08|COMUNE DI CERISANO|COMUNE|0780370910||CSMM877018|SM   CERISANO|||No|39.277423|16.179942|ADEGUAMENTO|Dato in raccolta|J95I16000070002|791950,3800|791950,3800
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Cerva|079027|Regione Calabria|2017-07-21|2017-10-30|2018-04-30|COMUNE DI CERVA|COMUNE|0790270743||CZMM83603X|SMS CERVA -IC PETRONA`|||No|39.025044|16.748973|MANUTENZIONE STRAORDINARIA|Dato in raccolta|F14H17000250002|545130,4100|545130,4100
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cervicati|078038|Regione Calabria|2017-07-21|2017-11-15|2018-05-15|COMUNE DI CERVICATI|COMUNE|0780380735||CSAA83801D|CERVICATI-MARINELLO|||No|39.542193|16.124472|MANUTENZIONE STRAORDINARIA|Dato in raccolta|B14H15000320002|377767,5400|377767,5400
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cerzeto|078039|Regione Calabria|2017-07-21|2018-04-01|2018-11-30|COMUNE DI CERZETO|COMUNE|0780390776||||||No|39.000253|16.664440|ADEGUAMENTO|Dato in raccolta|C52I15000120001|520264,6400|520264,6400
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Vibo Valentia|Cessaniti|102006|Regione Calabria|2017-07-21|2018-06-30|2018-12-30|COMUNE DI CESSANITI|COMUNE|1020060792||VVEE81801X|SCUOLA PRIMARIA CESSANITI|||No|38.662769|16.025995|ADEGUAMENTO|Dato in raccolta|I86D16000330002|332027,4500|332027,4500
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cetraro|078040|Regione Calabria|2017-07-21|2017-12-30|2018-06-30|COMUNE DI CETRARO|COMUNE|0780400149||CSEE87207C|Primaria - VONELLA|||No|39.533401|15.988485|ADEGUAMENTO|Dato in raccolta|I35I15000140002|752400,0000|752400,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Chiaravalle Centrale|079029|Regione Calabria|2017-07-21|2017-12-10|2018-08-10|COMUNE DI CHIARAVALLE CENTRALE|COMUNE|0790291139||CZMM843011|SMS CHIARAVALLE "C.ALVARO" I.C.|||No|38.681582|16.409765|MANUTENZIONE STRAORDINARIA|Dato in raccolta|H36J17000180002|792000,0000|792000,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cleto|078042|Regione Calabria|2017-07-21|2018-05-08|2019-03-08|COMUNE DI CLETO|COMUNE|0780420824||CSMM81803E|SM CLETO -CENTRO|||No|39.0886071|16.1595908|MANUTENZIONE STRAORDINARIA|Dato in raccolta|E55I15000130002|627241,7300|622241,7300
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Colosimi|078043|Regione Calabria|2017-07-21|2018-03-20|2018-08-20|COMUNE DI COLOSIMI|COMUNE|0780430380||CSMM864049|SM COLOSIMI (IC SCIGLIANO)|||No|39.120136|16.398635|ADEGUAMENTO|Dato in raccolta|F65117000020002|555738,1800|550125,2300
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Conflenti|079033|Regione Calabria|2017-07-21|2018-05-31|2019-05-31|COMUNE DI CONFLENTI|COMUNE|0790330659||||||Si|39.071182|16.286940|DEMOLIZIONE E RICOSTRUZIONE|Dato in raccolta|J77B15000380001|800000,0000|788040,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Corigliano Calabro|078044|Regione Calabria|2017-07-21|2018-06-30|2018-11-30|COMUNE DI CORIGLIANO CALABRO|COMUNE|0780440174||CSAA8AH018|SC. INFANZIA "M. MONTESSORI"|||No|39.625988|16.511436|MANUTENZIONE STRAORDINARIA|Dato in raccolta|B76G17000150002|351450,0000|351450,0000
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Cosenza|Cropalati|078046|Regione Calabria|2017-07-21|2018-05-07|2019-05-07|COMUNE DI CROPALATI|COMUNE|0780460833||CSMM84601L|SM CROPALATI|||No|39.517510|16.725000|MANUTENZIONE STRAORDINARIA|Dato in raccolta|G94H15002730002|693742,0800|693742,0800
PATTI PER IL SUD – FSC 2014-2020 – Delibera CIPE n.26 del 10/08/16|Calabria|Catanzaro|Cropani|079036|Regione Calabria|2017-07-21|2018-06-30|2019-04-30|COMUNE DI CROPANI|COMUNE|0790360542||CZEE82402N|Primaria - CROPANI MARINA|||No|38.923550|16.812222|NUOVA COSTRUZIONE|Dato in raccolta||792000,0000|792000,0000
