Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Trapani|Santa Ninfa|081019|MISE|2015-07-10|||Comune di Santa Ninfa|COMUNE|0810192031|TPIC807004|TPAA807022|SCUOLA DELL`INFANZIA MONTESSORI|Infanzia - Maria Montessori||No|37.769911|12.879705|Produzione di energia da FER- Solare termico|Cantiere aperto|J75F11000110006|0,0000|309000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Balestrate|082007|MISE|2015-07-10|||Comune di Balestrate|COMUNE|0820072120|PAIC83700C|PAEE83702G|ALDO MORO - BALESTRATE|Primaria - Aldo Moro||No|38.049593|13.002550|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|478889,1100
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Balestrate|082007|MISE|2015-07-10|||Comune di Balestrate|COMUNE|0820072091|PAIC83700C|PAAA83702A|Infanzia - S. Aldisio|Infanzia - S. Aldisio||Si|38.050449|13.005293|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|156346,9000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Agrigento|Santa Margherita di Belice|084038|MISE|2015-07-10|||Comune di Santa Margherita di Belice|COMUNE|0840383350|AGIC80800E|AGAA80803D|ROSA AGAZZI|Infanzia - Rosa Agazzi||No|37.689734|13.015541|Produzione di energia da FER- Solare termico|Cantiere aperto||0,0000|310910,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Montelepre|082050|MISE|2015-07-10|||Comune di Montelepre|COMUNE|||||||No|38.092010|13.170622|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Montelepre|082050|MISE|2015-07-10|||Comune di Montelepre|COMUNE|0820503961|PAIC862005|PAEE862028|GIOVANNI XXIII|Primaria - Giovanni XXIII||No|38.091572|13.170738|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Montelepre|082050|MISE|2015-07-10|||Comune di Montelepre|COMUNE|0820503962|PAIC862005|PAAA862045|MARIA IMMACOLATA = MONTELEPRE|Infanzia - Maria Immacolata||No|38.091990|13.171140|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|San Cipirello|082063|MISE|2015-07-10|||Comune di San Cipirello|COMUNE|0820632710|PAIC81500G|PAEE81501N|Primaria - Carlo Alberto Dalla Chiesa|Primaria - Carlo Alberto Dalla Chiesa||No|37.963339|13.174147|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|712923,7600
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Ventimiglia di Sicilia|082077|MISE|2015-07-10|||Comune di Ventimiglia di Sicilia|COMUNE|0820775080|PAIC812004|PAMM812037|Sec. I - Ciminna|Sec. I - Ciminna||No|37.921355|13.568859|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|118800,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Caltanissetta|Acquaviva Platani|085001|MISE|2015-07-10|||Comune di Acquaviva Platani|COMUNE|0850010949|CLIC819009|CLMM81902B|Sec. I - Acquaviva Platani|Sec. I - Acquaviva Platani||No|37.572092|13.699377|Produzione di energia da FER- Fotovoltaico|Concluso|I65F10000130001|172000,0000|172000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Agrigento|Racalmuto|084029|MISE|2015-07-10|||Comune di Racalmuto|COMUNE|0840291074|AGIC85100R|AGEE85101V|MACALUSO|Primaria - Macaluso||No|37.408779|13.729691|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Agrigento|Racalmuto|084029|MISE|2015-07-10|||Comune di Racalmuto|COMUNE|0840291070|AGIC85100R|AGMM85101T|P. D`ASARO|Sec. I - P. D`Asaro||No|37.409817|13.730366|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Agrigento|Naro|084026|MISE|2015-07-10|||Comune di Naro|COMUNE|0840261160|AGIC85300C|AGAA853019|S. CALOGERO|Infanzia - San Calogero||No|37.403217|13.731119|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Agrigento|Racalmuto|084029|MISE|2015-07-10|||Comune di Racalmuto|COMUNE|0840291077|AGIC85100R|AGAA85101N|PADRE GIUSEPPE ELIA LAURICELLA|Infanzia - Padre Giuseppe Elia Lauricella||No|37.403230|13.731086|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Agrigento|Racalmuto|084029|MISE|2015-07-10|||Comune di Racalmuto|COMUNE|0840291078|AGIC85100R|AGEE85102X|MARCO ANTONIO ALAIMO|Primaria - Marco Antonio Alaimo||No|37.402996|13.731606|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Agrigento|Racalmuto|084029|MISE|2015-07-10|||Comune di Racalmuto|COMUNE|0840291077|AGIC85100R|AGAA85101N|PADRE GIUSEPPE ELIA LAURICELLA|Infanzia - Padre Giuseppe Elia Lauricella||No|37.403307|13.730987|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Campofelice di Roccella|082017|MISE|2015-07-10|||Comune di Campofelice di Roccella|COMUNE|0820172139|PAIC81000C|PAMM81001D|GIOVAN BATTISTA CINA`|Sec. I - Giovan Battista Cinà||No|37.991745|13.888109|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|1284180,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Caserta|Mondragone|061052|MISE|2015-07-10|||Comune di Mondragone|COMUNE|0610521936|CEMM14300V|CEMM14300V|Sec. I - Buonarroti   |Sec. I - Buonarroti   ||No|41.111451|13.888668|Produzione di energia da FER- Rete di Teleriscaldamento geotermico|Cantiere aperto|D55F14000020006|0,0000|4849862,9700
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Agrigento|Campobello di Licata|084010|MISE|2015-07-10|||Comune di Campobello di Licata|COMUNE|0840100610|AGIC82800Q|AGEE82801T|MARCONI|Primaria - Guglielmo Marconi||No|37.254989|13.919414|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Castellana Sicula|082024|MISE|2015-07-10|||Comune di Castellana|COMUNE|||||||Si|37.781999|14.042497|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|360104,5600
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Monte di Procida|063047|MISE|2015-07-10|||Comune di Monte di Procida|COMUNE|0630471543|NAEE150001|NAEE150023|M. DI PROCIDA - TORRIONE|Primaria - Torrione    ||No|40.794385|14.046652|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Monte di Procida|063047|MISE|2015-07-10|||Comune di Monte di Procida|COMUNE|0630471212|NAIC86500Q|NAMM86501R|Sec. I - Vespucci       |Sec. I - Vespucci       ||No|40.796287|14.049048|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Monte di Procida|063047|MISE|2015-07-10|||Comune di Monte di Procida|COMUNE|0630471537|NAIC86500Q|NAEE86501T|MONTE PROCIDA I.C.  TORREGAVETA|Primaria - Torregaveta    ||No|40.803508|14.050601|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Monte di Procida|063047|MISE|2015-07-10|||Comune di Monte di Procida|COMUNE|0630471537|NAIC86500Q|NAAA86501L|Infanzia - Cappella            |Infanzia - Cappella            ||Si|40.803214|14.050761|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Monte di Procida|063047|MISE|2015-07-10|||Comune di Monte di Procida|COMUNE||NAIC86500Q|NAEE86502V|I.C. M.PROCIDA - CAPPELLA|Primaria - Via Mercato di Sabato||No|40.797851|14.063852|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Bacoli|063006|MISE|2015-07-10|||Comune di Bacoli|COMUNE|0630060961|NAIC8DZ00T|NAMM8DZ01V|Sec. I - Bacoli        |Sec. I - Bacoli        ||No|40.801040|14.076683|Produzione di energia da FER- Fotovoltaico|Concluso|C86G10000150007|0,0000|240000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Castelbuono|082022|MISE|2015-07-10|||Comune di Castelbuono|COMUNE|0820221958|PAIC8AH003|PAMM8AH014|CASTELBUONO-MINA` PALUMBO|Sec. I - Palumbo Minà||No|37.930811|14.084472|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|295060,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Castelbuono|082022|MISE|2015-07-10|||Comune di Castelbuono|COMUNE|0820221930|PAIC8AH003|PAEE8AH026|PARCO RIMEMBRANZE = CASTELBUONO|Primaria - Parco Rimembranze||No|37.934713|14.089660|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|570125,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Castelbuono|082022|MISE|2015-07-10|||Comune di Castelbuono|COMUNE|0820221934|PAIC8AH003|PAEE8AH015|TEN.L.CORTINA = CASTELBUONO|Primaria - Tenente L. Cortina||No|37.927804|14.091955|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|367125,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Petralia Sottana|082056|MISE|2015-07-10|||Comune di Petralia Sottana|COMUNE|0820561997|PAIC82700T|PAMM82702X|Sec. I - Petralia Sottana|Sec. I - Petralia Sottana||No|37.807062|14.094723|Produzione di energia da FER- Solare Termico e Biomassa|Concluso||0,0000|58000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Palermo|Gangi|082036|MISE|2015-07-10|||Comune di Gangi|COMUNE|0820365006|PAIC84500B|PAEE84503G|Primaria - Don Giovanni Bosco|Primaria - Don Giovanni Bosco||No|37.794567|14.200658|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|1955212,6300
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Catanzaro|Davoli|079042|MISE|2015-07-10|||Comune di Davoli|COMUNE|0790420322|CZIC821003|CZAA821021|SCUOLA INFANZIA DAVOLI MARINA|Infanzia - DAVOLI MARINA||No|38.669067|16.544621|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|425184,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Catanzaro|Sant`Andrea Apostolo dello Ionio|079118|MISE|2017-09-06|||Comune di Sant`Andrea Apostolo Dello Ionio|COMUNE|0791180706|CZIC821003|CZEE821048|Primaria - S. ANDREA MARINA|Primaria - S. ANDREA MARINA||No|38.619820|16.550253|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|194118,0600
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|Rocca Imperiale|078103|MISE|2015-07-10|||Comune di Rocca Imperiale|COMUNE|0781031407|CSIC850007|CSMM850018|SM ROCCA IMPERIALE|Sec. I - ROCCA IMPERIALE||No|40.110651|16.573599|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|84095,5000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|Roseto Capo Spulico|078107|MISE|2015-07-10|||Comune di Roseto Capo Spulico|COMUNE|0781071422|CSIC85200V|CSAA852094|ROSETO CAPO SPULICO CENTRO|Infanzia - CENTRO||Si|39.986520|16.601367|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|Longobucco|078068|MISE|2015-07-10|||Comune di Longobucco|COMUNE|0780680588|CSIC848007|CSMM848018|SM LONGOBUCCO|Sec. I - LONGOBUCCO||No|39.448433|16.608391|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|Longobucco|078068|MISE|2015-07-10|||Provincia di cosenza|PROVINCIA|0780681053|CSIS06800L|CSPS068024|LS LONGOBUCCO|LS - LONGOBUCCO||No|39.448928|16.608448|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Avellino|Gesualdo|064036|MISE|2015-07-10|||Comune di Gesualdo|COMUNE|||||||Si|41.006174|15.072099|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto||0,0000|589477,2200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Avellino|Ariano Irpino|064005|MISE|2015-07-10|||Comune di Ariano Irpino|COMUNE|0640051312|AVIC849003|AVEE849048|CALVARIO-1 CIRCOLO|Primaria -Calvario I Circolo   ||No|41.154799|15.091347|Efficientamento energetico dell`edificio e degli impianti|Concluso||0,0000|1530372,8500
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Foggia|Biccari|071006|MISE|2015-07-10|||Comune di Biccari|COMUNE|0710060565|FGIC820009|FGMM82001A|SEC I° ROSETI|||Si|41.395548|15.195851|Efficientamento energetico del sistema edificio-impianti|Cantiere aperto|F77B14000220005|0,0000|1033000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Salerno|Magliano Vetere|065065|MISE|2015-07-10|||Comune di Magliano Vetere|COMUNE|0650650175|SAIC8AQ00L|SAEE8AQ06X|Primaria - Magliano|Primaria - Magliano||Si|40.336117|15.257633|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|252414,0500
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Siracusa|Siracusa|089017|MISE|2015-07-10|||Provincia di Siracusa|PROVINCIA|0890175032|SRIS02200E|SRRI022016|P. CALAPSO|IPIA - P. Calapso||No|37.092210|15.269509|Efficientamento energetico dell`edificio e degli impianti|Concluso||0,0000|1952015,1100
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Messina|Letojanni|083038|MISE|2015-07-10|||Comune di Letojanni|COMUNE|0830383568|MEIC88600X|MEMM886022|" FERMI "   LETOIANNI|Sec. I - Enrico Fermi||No|37.879623|15.305744|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|292857,5200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Salerno|Futani|065054|MISE|2015-07-10|||Comune di Futani|COMUNE|0650541682|SAIC8AV005|SAAA8AV012|Infanzia - Suor Flavia Rizzo   |Infanzia - Suor Flavia Rizzo   ||No|40.152190|15.320398|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|256160,6700
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Avellino|Andretta|064003|MISE|2015-07-10|||Comune di Andretta|COMUNE|0640030459|AVIC83200N|AVEE83203T|ANDRETTA|Primaria -Andretta ||No|40.934739|15.326422|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Foggia|Accadia|071001|MISE|2015-07-10|||Comune di Accadia|COMUNE|0710010307|FGPS040004|FGPS040015|LS GUGLIELMO MARCONI|LS GUGLIELMO MARCONI||No|41.158996|15.330166|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|186000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Foggia|Lesina|071027|MISE|2015-07-10|||Comune di Lesina|COMUNE|0710270225|FGIC82500C|FGEE82503L|CENTONZA|PRIMARIA CENTONZA||No|41.863233|15.353415|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Salerno|Romagnano al Monte|065110|MISE|2015-07-10|||Comune di Romagnano Al Monte|COMUNE||SAIC8BE00Q|SAEE8BE01T|Primaria - Romagnao al Monte|Primaria - Romagnao al Monte||No|40.624245|15.440552|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Foggia|Castelluccio dei Sauri|071015|MISE|2015-07-10|||Comune di Castelluccio dei Sauri|COMUNE|0710150352|FGIC81600N|FGMM81603R|SEC I° FLACCO ORAZIO|SEC I° FLACCO ORAZIO||No|41.30615|15.479857|Produzione di energia da FER- Geotermico a bassa entalpia|Cantiere aperto|I75F12000000007|0,0000|350700,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Foggia|Castelluccio dei Sauri|071015|MISE|2015-07-10|||Comune di Castelluccio dei Sauri|COMUNE|0710150208|FGIC81600N|FGEE81603T|CASTELLUCCIO DE` SAURI|PRIMARIA CASTELLUCCIO DE` SAURI||No|41.3059|15.4805|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|499500,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Salerno|Torraca|065148|MISE|2015-07-10|||Comune di Torraca|COMUNE|0651480001|SAIC878008|SAEE87802B|Primaria - Torraca|Primaria - Torraca||No|40.112804|15.637328|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|548361,2000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Reggio di Calabria|Cardeto|080022|MISE|2015-07-10|||Comune di Cardeto|COMUNE|0800220295|RCIC875006|RCEE87504B|CARDETO CAPOLUOGO|Primaria - CARDETO||No|38.084203|15.767551|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|466354,0200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|Casali del Manco|078156|MISE|2015-07-10|||Casali del Manco|COMUNE|0781410409|CSIC856006|CSEE85604B|SERRA PEDACE|Primaria - SERRA PEDACE||Si|39.277515|16.346207|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|58236,4300
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Reggio di Calabria|Bagnara Calabra|080007|MISE|2015-07-10|||Comune di Bagnara Calabra|COMUNE|0800070965|RCIC84300P|RCEE84301R|VIA  MELAROSA|Primaria - VIA MELAROSA||Si|38.290729|15.809283|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|538295,6200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Puglia|Foggia|Manfredonia|071029|MISE|2015-07-10|||Provincia di Foggia|PROVINCIA|0710290487|FGIS01700N|FGTF017016|ITIS "E.FERMI"|ITI E.FERMI||No|41.641051|15.915271|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|1000000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|Mormanno|078084|MISE|2015-07-10|||Comune di Mormanno|COMUNE|0780840275|CSIC82900T|CSAA82901P|MORMANNO - VIA POSILLIPO|Infanzia - VIA POSILLIPO||No|39.883439|15.989759|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|359310,2100
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|Fuscaldo|078058|MISE|2015-07-10|||Provincia di Cosenza|PROVINCIA|0780581102|CSIS01300C|CSTF013011|ITI "FERMI"  FUSCALDO|ITI - ENRICO FERMI||No|39.409305|16.01279|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|531823,5200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|San Basile|078111|MISE|2015-07-10|||Comune di San Basile|COMUNE|0781110956|CSIC85800T|CSMM85802X|SM SAN BASILE|Sec. I - SAN BASILE||No|39.806855|16.164041|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|398342,8000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Calabria|Cosenza|Castrovillari|078033|MISE|2015-07-10|||Comune di Castrovillari|COMUNE|0780330124|CSEE590004|CSEE590026|CASTROVILLARI 1 DD|Primaria - VILLAGGIO SC.||No|39.812796|16.199786|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|722085,9600
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Liveri|063040|MISE|2015-07-10|||Comune di Liveri|COMUNE|||||||Si|40.835015|14.201498|Produzione di energia da FER- Solare termico / solar cooling|Cantiere aperto||0,0000|373415,1200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|San Sebastiano al Vesuvio|063070|MISE|2015-07-10|||Comune di San Sebastiano al Vesuvio|COMUNE|0630700007|NAMM47600P|NAMM47600P|SMS SALVEMINI-S.SEBASTIANO VES.|Sec. I - Salvemini    ||No|40.841677|14.367601|Produzione di energia da FER- Solare termico|Concluso|G96G10000250007|0,0000|124995,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Siracusa|Buscemi|089004|MISE|2015-07-10|||Comune di Buscemi|COMUNE|0890041350|SRIC86400C|SRAA86402A|G. MARCONI  BUSCEMI|Infanzia - Guglielmo Marconi||No|37.087786|14.888498|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|104000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Enna|Piazza Armerina|086014|MISE|2015-07-10|||Comune di Piazza Armerina|COMUNE|0860141320|ENMM082006|ENMM082006|SMS  RONCALLI CASCINO|Sec. I - Roncalli||No|37.382498|14.369688|Produzione di energia da FER- Fotovoltaico|Concluso|I35F10000070006|0,0000|198000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Sant`Agnello|063071|MISE|2017-09-06|||Comune di Sant`Agnello|COMUNE|0630710515|NAIC85800L|NAMM85801N|Sec. I - A. Gemelli|Sec. I - A. Gemelli||No|40.630646|14.399059|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|1138000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Benevento|Limatola|062038|MISE|2015-07-10|||Comune di Limatola|COMUNE|0620380902|BNIC83700L|BNAA83702E|Infanzia - Limatola  |Infanzia - Limatola  ||No|41.132668|14.403318|Efficientamento energetico dell`edificio e degli impianti|Concluso||0,0000|918353,0200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Benevento|Sant`Agata de` Goti|062070|MISE|2015-07-10|||Comune di Sant`Agata de` Goti|COMUNE|0620700002|BNIC827002|BNEE827058|S. AGATA 2. "CAP."|Primaria - S. Agata   ||No|41.089029|14.501015|Efficientamento energetico dell`edificio e degli impianti|Concluso||0,0000|1385779,7200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Saviano|063076|MISE|2015-07-10|||Comune di Saviano|COMUNE|0630760485|NAEE515005|NAEE515016|SAVIANO CIRCOLO DIDATTICO CAP.|Primaria - Via Roma    ||No|40.909753|14.508652|Produzione di energia da FER- Solare termico / solar cooling|Cantiere aperto||0,0000|380414,5600
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Sicilia|Catania|Caltagirone|087011|MISE|2015-07-10|||Comune di Caltagirone|COMUNE|0870112337|CTIC823002|CTMM823013|P. GOBETTI - CALTAGIRONE|Sec. I - Piero Gobetti||No|37.220200|14.511198|Efficientamento energetico dell`edificio e degli impianti|Concluso||0,0000|859461,5800
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Benevento|San Lorenzello|062061|MISE|2015-07-10|||Comune di S. Lorenzello|COMUNE|0620610002|BNIC813004|BNMM813026|N.GIUSTINIANI|Sec. I - N.Giustiniani  ||No|41.277489|14.545957|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|721926,0600
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Palma Campania|063052|MISE|2015-07-10|||Comune di Palma Campania|COMUNE|0630520869|NAIC8CR007|NAMM8CR018|S.M.  V. RUSSO  -I.C. 2 PALMA|Sec. I - V. Russo||No|40.868769|14.549266|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|687167,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Napoli|Roccarainola|063065|MISE|2015-07-10|||Comune di Roccarainola|COMUNE|||||||Si|40.970806|14.560790|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|1060555,4700
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Benevento|Cerreto Sannita|062023|MISE|2015-07-10|||Comune di Cerreto Sannita|COMUNE|0620231398|BNIC813004|BNMM813015|A. MAZZARELLA|Sec. I - A. Mazzarella  ||No|41.288588|14.564867|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|783100,3000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Salerno|Amalfi|065006|MISE|2015-07-10|||Comune di Amalfi|COMUNE|0650060001|SAIC83400E|SAMM83401G|Sec I - Via Casamare|Sec I - Via Casamare||No|40.637818|14.600155|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|399315,4200
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Salerno|Amalfi|065006|MISE|2015-07-10|||Comune di Amalfi|COMUNE|0650060001|SAIC83400E|SAMM83401G|Sec I - Via Casamare|Sec I - Via Casamare||No|40.637948|14.600080|Produzione di energia da FER- Solare termico e Geotermico|Concluso||0,0000|250650,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Salerno|Maiori|065066|MISE|2015-07-10|||Comune di Maiori|COMUNE|0650660001|SAIC8AF001|SAEE8AF013|Primaria - Maiori   |Primaria - Maiori   ||No|40.649099|14.643340|Produzione di energia da FER- Fotovoltaico|Concluso||0,0000|152000,0000
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Salerno|Cava de` Tirreni|065037|MISE|2015-07-10|||Comune di Cava de�€™ Tirreni|COMUNE|0650370911|SAMM285006|SAMM285006|Sec I - Balzico|Sec I - Balzico||No|40.704309|14.703044|Produzione di energia da FER- Solare termico / solar cooling|Cantiere aperto|J74E11000340007|0,0000|438611,7700
POI - Energie Rinnovabili - D.M. 24 aprile 2015|Campania|Benevento|Santa Croce del Sannio|062069|MISE|2015-07-10|||Comune di S. Croce del Sannio|COMUNE|0620690001|BNIC819003|BNEE819048|S. CROCE "CAP."|Sec. I - Morcone||No|41.387597|14.734369|Efficientamento energetico del sistema edificio-impianti|Concluso||0,0000|330936,3800
