Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Asti|Castell`Alfero|005025|MIUR|2017-10-02|||CASTELL`ALFERO|COMUNE|||||||Si|44.982595|8.209082|Efficientamento Energetico|Start||0,0000|724400,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Carrosio|006035|MIUR|2017-10-02|||CARROSIO|COMUNE|0060350002|ALIC80600D|ALEE80607T|CARROSIO - DR.  FELICE COSTA|||No|44.684807|8.811348|Efficientamento Energetico|Start||0,0000|203133,9200
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Camerana|004035|MIUR|2017-10-02|||CAMERANA|COMUNE|0040350002|CNIC81600C|CNEE81606Q|CAMERANA - FRAZ. CONTRADA|||Si|44.444738|8.148300|Manutenzione Straordinaria|Start||0,0000|202017,6700
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Asti|Antignano|005003|MIUR|2017-10-02|||ANTIGNANO|COMUNE|0050030001|ATIC811002|ATAA81101V|SCUOLA MATERNA STAT. ANTIGNANO|||Si|44.837179|8.117129|Efficientamento Energetico|Start||0,0000|252559,3800
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Clavesana|004071|MIUR|2017-10-02|||CLAVESANA|COMUNE|0040710002|CNIC80600T|CNAA80602Q|CLAVESANA|||No|44.479690|7.901781|Ristrutturazione|Start||0,0000|395000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Pasturana|006127|MIUR|2017-10-02|||PASTURANA|COMUNE|0061270002|ALIC83000A|ALEE83003E|PASTURANA "L. DA VINCI"|||No|44.751422|8.750873|Efficientamento Energetico|Start||0,0000|271000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Torino|Ceres|001072|MIUR|2017-10-02|||CERES|COMUNE|0010720002|TOIC80900T|TOEE80901X|I.C. CERES-CAP.|||Si|45.312946|7.389288|Adeguamento Normativo|Start||0,0000|791108,8000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Cherasco|004067|MIUR|2017-10-02|||CHERASCO|COMUNE|||||||Si|44.649021|7.858488|Nuova Costruzione|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|San Damiano Macra|004207|MIUR|2017-10-02|||SAN DAMIANO MACRA|COMUNE|0042070001|CNIC82800P|CNEE828062|SAN DAMIANO MACRA - CAPOL.|||Si|44.488232|7.257166|Efficientamento Energetico|Start||0,0000|80000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Asti|Villafranca d`Asti|005117|MIUR|2017-10-02|||VILLAFRANCA D`ASTI|COMUNE|0051170001|ATIC810006|ATMM810017|SCUOLA MEDIA STATALE "GORIA"|||Si|44.914189|8.030756|Ristrutturazione|Start||0,0000|550000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Castelletto d`Orba|006049|MIUR|2017-10-02|||CASTELLETTO D`ORBA|COMUNE|0060490002|ALIC808005|ALAA808045|CASTELLETTO D`ORBA|||Si|44.688430|8.677155|Miglioramento Sismico|Start||0,0000|290000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Verbano-Cusio-Ossola|Domodossola|103028|MIUR|2017-10-02|||DOMODOSSOLA|COMUNE|1030280004|VBEE00300D|VBEE00301E|SCUOLA ELEMENTARE "KENNEDY"|||No|46.124267|8.290542|Efficientamento Energetico|Start||0,0000|799997,1000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Biella|Graglia|096028|MIUR|2017-10-02|||GRAGLIA|COMUNE|0960280003|BIIC808004|BIMM808015|SM GRAGLIA|||Si|45.557544|7.976227|Ristrutturazione|Start||0,0000|523560,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Torino|Giaveno|001115|MIUR|2017-10-02|||GIAVENO|COMUNE|0011150001|TOIC87000N|TOAA87001E|IC GIAVENO GONIN V.GENOLINO 77|||No|45.039839|7.339940|Efficientamento Energetico|Start||0,0000|305573,3600
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Acqui Terme|006001|MIUR|2017-10-02|||ACQUI TERME|COMUNE|0060010004|ALIC837005|ALEE83704A|"S. DEFENDENTE"- ACQUI TERME|||No|44.679072|8.461251|Ristrutturazione|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Novara|Sizzano|003139|MIUR|2017-10-02|||SIZZANO|COMUNE|0031390002|NOIC812006|NOEE812029|LUIGI PEDRANA|||No|45.578781|8.439146|Ristrutturazione|Start||0,0000|480000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Villafalletto|004244|MIUR|2017-10-02|||VILLAFALLETTO|COMUNE|0042440001|CNIC84300R|CNMM84302V|CENTALLO SS VILLAFALLETTO|||No|44.547859|7.541926|Efficientamento Energetico|Start||0,0000|415114,9100
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Asti|Isola d`Asti|005059|MIUR|2017-10-02|||ISOLA D`ASTI|COMUNE|0050590001|ATIC81200T|ATEE812021|ISOLA D`ASTI CAP.|||No|44.830155|8.176252|Manutenzione Straordinaria|Start||0,0000|439000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Diano d`Alba|004080|MIUR|2017-10-02|||DIANO D`ALBA|COMUNE|0040800006|CNIC84900Q|CNAA84902N|DIANO D`ALBA-FR.VALLE TALLORIA|||Si|44.639045|8.004591|Ristrutturazione|Start||0,0000|713983,7400
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Rossana|004197|MIUR|2017-10-02|||ROSSANA|COMUNE|0041970001|CNIC826003|CNEE826048|ROSSANA - CAPOLUOGO|||Si|44.543005|7.432929|Efficientamento Energetico|Start||0,0000|255000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Arquata Scrivia|006009|MIUR|2017-10-02|||ARQUATA SCRIVIA|COMUNE|0060090001|ALIC81300L|ALMM81301N|ARQUATA SCRIVIA - L.DA VINCI|||No|44.686158|8.885988|Manutenzione Straordinaria|Start||0,0000|781717,2900
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Vicoforte|004242|MIUR|2017-10-02|||VICOFORTE|COMUNE|0042420002|CNIC811009|CNEE81106L|G. COMINO - VICOFORTE|||Si|44.373642|7.873373|Efficientamento Energetico|Start||0,0000|359966,6400
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Alessandria|Cassine|006043|MIUR|2017-10-02|||CASSINE|COMUNE|0060430003|ALIC809001|ALEE809024|D.ALIGHIERI - CASSINE|||Si|44.748446|8.525759|Ristrutturazione|Start||0,0000|421000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Verbano-Cusio-Ossola|Domodossola|103028|MIUR|2017-10-02|||DOMODOSSOLA|COMUNE|1030280005|VBMM01700A|VBMM01700A|SMS DI DOMODOSSOLA|||No|46.124008|8.291188|Messa in sicurezza|Start||0,0000|799621,5900
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Biella|Biella|096004|MIUR|2017-10-02|||BIELLA|COMUNE|0960040011|BIIC815007|BIEE815019|BIELLA-"CRIDIS"|||No|45.559947|8.046772|Messa in sicurezza|Start||0,0000|598200,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Torino|Bibiana|001025|MIUR|2017-10-02|||BIBIANA|COMUNE|0010250004|TOIC84200D|TOMM84202G|I.C. BRICHERASIO - BIBIANA|||No|44.796646|7.289425|Efficientamento Energetico|Start||0,0000|417000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Torino|Mezzenile|001152|MIUR|2017-10-02|||MEZZENILE|COMUNE|0011520001|TOIC80900T|TOEE809043|I.C.CERES-MEZZENILE|||No|45.293921|7.393740|Ampliamento|Start||0,0000|500000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Verbano-Cusio-Ossola|Montecrestese|103046|MIUR|2017-10-02|||MONTECRESTESE|COMUNE|1030460003|VBIC80800E|VBAA80803D|SCUOLA INFANZIA MONTECRESTESE|||No|46.151489|8.323601|Efficientamento Energetico|Start||0,0000|420000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Villanova Solaro|004246|MIUR|2017-10-02|||VILLANOVA SOLARO|COMUNE|0042460002|CNIC83100E|CNEE83103P|VILLANOVA SOLARO - CAPOLUOGO|||No|44.729537|7.576749|Efficientamento Energetico|Start||0,0000|347392,2000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Vercelli|Lenta|002068|MIUR|2017-10-02|||LENTA|COMUNE|0020680001|VCIC802006|VCEE80204B|SCUOLA PRIMARIA LENTA|||No|45.558529|8.384564|Efficientamento Energetico|Start||0,0000|256788,9000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Novara|Gattico|003071|MIUR|2017-10-02|||GATTICO|COMUNE|0030710004|NOIC820005|NOMM820016|S.S.P.G.   E. MONTALE  GATTICO|||No|45.711697|8.517173|Efficientamento Energetico|Start||0,0000|492900,4800
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Cuneo|Cuneo|004078|MIUR|2017-10-02|||CUNEO|PROVINCIA|0040780011|CNTF010005|CNTF010005|CUNEO  MARIO DELPOZZO |||No|44.378571|7.527023|Efficientamento Energetico|Start||0,0000|700000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Biella|Masserano|096032|MIUR|2017-10-02|||MASSERANO|COMUNE|0960320002|BIIC81200Q|BIMM81202T|SM A. SILVIO NOVARO|||No|45.591968|8.228527|Messa in sicurezza|Start||0,0000|699971,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Piemonte|Biella|Sandigliano|096059|MIUR|2017-10-02|||SANDIGLIANO|COMUNE|0960590002|BIIC80600C|BIEE80603L|SANDIGLIANO|||No|45.520740|8.077821|Messa in sicurezza|Start||0,0000|799963,7000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Alcara li Fusi|083001|MIUR|2017-10-02|||Alcara Li Fusi|COMUNE|0830013491|MEIC885004|MEMM885026|Sec. I - Donadei|||No|38.020729|14.700396|Non indicato|Start||0,0000|440000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Trapani|Marsala|081011|MIUR|2017-10-02|||Marsala|PROVINCIA|0810112545|TPPS10000Q|TPPS10000Q|LIC. SCIENTIFICO "P.RUGGIERI" MARSALA|||No|37.807999|12.445756|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Alia|082001|MIUR|2017-10-02|||Alia|COMUNE|0820011889|PAIC82800N|PAEE82801Q|Primaria - Luigi Pirandello|||No|37.781640|13.714050|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Caltanissetta|Gela|085007|MIUR|2017-10-02|||Gela|PROVINCIA|0850070888|CLTF020005|CLTF020005|SETTORE TECNOLOGICO "E. MORSELLI"|||No|37.076491|14.224699|Non indicato|Start||0,0000|330000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Enna|Barrafranca|086004|MIUR|2017-10-02|||Barrafranca|PROVINCIA|0860042577|ENIS00200C|ENPS00201V|GIOVANNI FALCONE|||No|37.380964|14.208500|Non indicato|Start||0,0000|99900,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Trapani|Salaparuta|081017|MIUR|2017-10-02|||Salaparuta|COMUNE|0810172570|TPIC807004|TPMM807026|SC. MEDIA "PALUMBO"|||No|37.758731|13.011198|Non indicato|Start||0,0000|642862,9500
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Trapani|Salemi|081018|MIUR|2017-10-02|||Salemi|COMUNE|||||||Si|37.817696|12.798795|Non indicato|Start||0,0000|350000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Ragusa|Vittoria|088012|MIUR|2017-10-02|||Vittoria|COMUNE|0880120776|RGIC83400Q|RGMM83401R|S.M.S. " V.COLONNA "|||No|36.954742|14.529597|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Catania|Aci Castello|087002|MIUR|2017-10-02|||Aci Castello|COMUNE|||||||Si|37.554939|15.146521|Non indicato|Start||0,0000|405000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Cefalù|082027|MIUR|2017-10-02|||Cefalù|COMUNE|0820274034|PAIC8AJ008|PAEE8AJ01A|NICOLA BOTTA = CEFALU`|||No|38.034512|14.021084|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Enna|Piazza Armerina|086014|MIUR|2017-10-02|||Piazza Armerina|PROVINCIA|0860141846|ENIS017006|ENRF01701V|IPSS - Matilde Quattrino|||No|37.372160|14.378608|Non indicato|Start||0,0000|99500,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Castelbuono|082022|MIUR|2017-10-02|||Castelbuono|COMUNE|0820221934|PAIC8AH003|PAEE8AH015|TEN.L.CORTINA = CASTELBUONO|||No|37.927804|14.091972|Non indicato|Start||0,0000|644940,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Moio Alcantara|083053|MIUR|2017-10-02|||Moio Alcantara|COMUNE|||||||Si|37.899612|15.049043|Non indicato|Start||0,0000|150000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Palermo|082053|MIUR|2017-10-02|||Provincia di Palermo|CITTAMETROPOLITANA|0820534742|PAIS027002|PATF02701E|ITI - Alessandro Volta|||No|38.104010|13.384571|Non indicato|Start||0,0000|100000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Catania|Paternò|087033|MIUR|2017-10-02|||Paternò|COMUNE|0870330693|CTIC84500V|CTEE845022|CD IV PATERNO`|||No|37.576176|14.901115|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Messina|083048|MIUR|2017-10-02|||Messina|COMUNE|0830482964|MEIC85900G|MEEE85903Q|VILLAGGIO ALDISIO|||No|38.169269|15.531036|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Catania|Bronte|087009|MIUR|2017-10-02|||Bronte|COMUNE|0870090788|CTEE04800C|CTEE04801D|MAZZINI|||No|37.787977|14.831422|Non indicato|Start||0,0000|555000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Palermo|082053|MIUR|2017-10-02|||Palermo|CITTAMETROPOLITANA||PAIS02900N|PATD02901X|ITCG E TURISMO DUCA ABRUZZI - GRASSI|||No|38.143445|13.352739|Non indicato|Start||0,0000|100000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Trapani|Castelvetrano|081006|MIUR|2017-10-02|||Castelvetrano|COMUNE|0810061931|TPIC84100G|TPEE84102P|G.VERGA|||No|37.683751|12.797248|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Baucina|082008|MIUR|2017-10-02|||Baucina|COMUNE|0820084372|PAIC812004|PAAA812011|BAUCINA|||No|37.927328|13.538423|Non indicato|Start||0,0000|99900,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Trapani|Trapani|081021|MIUR|2017-10-02|||Provincia di Trapani|PROVINCIA|0810212790|TPIS029005|TPPC02901C|LIC. CLASSICO STATALE   "L.XIMENES"|||No|38.015644|12.502434|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Messina|083048|MIUR|2017-10-02|||Messina|CITTAMETROPOLITANA|0830483217|MEIC87300T|MEMM87301V|G. PASCOLI|||No|38.199527|15.555614|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|San Cipirello|082063|MIUR|2017-10-02|||San Cipirello|COMUNE|0820632264|PAIC81500G|PAMM81501L|Sec. I - G. Caronia|||No|37.964407|13.173911|Non indicato|Start||0,0000|784000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Agrigento|Grotte|084018|MIUR|2017-10-02|||Grotte|COMUNE|0840181531|AGIC83200B|AGEE83201D|RONCALLI|||No|37.402177|13.695702|Non indicato|Start||0,0000|320000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Bompietro|082012|MIUR|2017-10-02|||Bompietro|COMUNE|0820121875|PAIC83000N|PAAA83005P|VIA CHIUSA ALVANI = BOMPIETRO|||No|37.745457|14.098602|Non indicato|Start||0,0000|100000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Messina|083048|MIUR|2017-10-02|||Messina|COMUNE|0830483133|MEIC893003|MEMM893014|"VERONA TRENTO" ME|||No|38.195057|15.553225|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Trapani|Valderice|081022|MIUR|2017-10-02|||Valderice|COMUNE|||||||Si|38.039894|12.616806|Non indicato|Start||0,0000|94852,3200
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Villafranca Tirrena|083105|MIUR|2017-10-02|||Villafranca Tirrena|COMUNE|0831053096|MEIC819005|MEMM819016|Sec. I - Leonardo Da Vinci|||No|38.239649|15.435852|Non indicato|Start||0,0000|270000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Agrigento|Licata|084021|MIUR|2017-10-02|||Licata|COMUNE|0840211121|AGIC833007|AGEE83303B|DON LORENZO MILANI|||No|37.111582|13.929815|Non indicato|Start||0,0000|593252,5100
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Trapani|Santa Ninfa|081019|MIUR|2017-10-02|||Santa Ninfa|COMUNE|0810192013|TPIC807004|TPMM807015|SC. MEDIA  "L.CAPUANA"|||No|37.770615|12.880904|Non indicato|Start||0,0000|799750,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Ragusa|Vittoria|088012|MIUR|2017-10-02|||Vittoria|COMUNE|0880120932|RGIC802008|RGMM802019|Sec. I - Leonardo Sciascia|||No|36.890244|14.432573|Non indicato|Start||0,0000|799008,9600
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Bagheria|082006|MIUR|2017-10-02|||Bagheria|CITTAMETROPOLITANA|0820063890|PAPC01000V|PAPC01000V|LC - F. Scaduto|||No|38.084687|13.503718|Non indicato|Start||0,0000|300000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Terme Vigliatore|083106|MIUR|2017-10-02|||Terme Vigliatore|COMUNE|0831063725|MEIC85700X|MEEE857034|S. BIAGIO|||No|38.130358|15.146639|Non indicato|Start||0,0000|742197,6700
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Catania|Bronte|087009|MIUR|2017-10-02|||Bronte|COMUNE|0870091219|CTEE04700L|CTEE04701N|CD   I   BRONTE|||No|37.786884|14.834480|Non indicato|Start||0,0000|515000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Milazzo|083049|MIUR|2017-10-02|||Milazzo|COMUNE|0830493135|MEIC8AA00E|MEMM8AA01G|S.M."RIZZO" MILAZZO|||No|38.22200|15.23760|Non indicato|Start||0,0000|361472,8700
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Palermo|Prizzi|082060|MIUR|2017-10-02|||Prizzi|COMUNE|||||||Si|37.721421|13.432828|Non indicato|Start||0,0000|137700,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Trapani|Santa Ninfa|081019|MIUR|2017-10-02|||Santa Ninfa|COMUNE|0810192016|TPIC807004|TPEE807016|SCUOLA PRIMARIA "A. ROSMINI"|||No|37.766955|12.881468|Non indicato|Start||0,0000|799500,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Giardini-Naxos|083032|MIUR|2017-10-02|||Giardini-Naxos|COMUNE|0830323661|MEIC83300B|MEEE83302E|"A. CACCIOLA" - CENTRO|||No|37.837472|15.271703|Non indicato|Start||0,0000|336000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Ragusa|Ispica|088005|MIUR|2017-10-02|||Ispica|COMUNE|0880052305|RGIC83000C|RGEE83001E|PADRE PIO DA PIETRALCINA|||No|36.786960|14.903345|Non indicato|Start||0,0000|425000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Sicilia|Messina|Messina|083048|MIUR|2017-10-02|||Messina|COMUNE|0830483329|MEIC864003|MEEE864037|FRAZ. BISCONTE|||No|38.190332|15.532853|Non indicato|Start||0,0000|800000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Firenze|Firenze|048017|MIUR|2017-10-02|||Firenze|CITTAMETROPOLITANA|0480170373|FIIS004008|FIRF004011|ELSA MORANTE|||No|43.754375|11.296051|Non indicato|Start||0,0000|1239668,2100
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Arezzo|Cortona|051017|MIUR|2017-10-02|||CORTONA|COMUNE|0510170045||||||No|43.260830|11.984467|Non indicato|Start||0,0000|2000000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Pisa|Capannoli|050005|MIUR|2017-10-02|||CAPANNOLI|COMUNE|0500050001|PIIC82800B|PIAA828018|Infanzia - Via Togliatti|||No|43.58756|10.67487|Non indicato|Start||0,0000|700000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Pistoia|Agliana|047002|MIUR|2017-10-02|||AGLIANA|COMUNE|0470020007|PTIC808005|PTMM808016|Sec. I - Bartolomeo Sestini|||No|43.904533|11.006831|Non indicato|Start||0,0000|700000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Pisa|San Miniato|050032|MIUR|2017-10-02|||San Miniato|PROVINCIA|0500320300|PITD070007|PITD070007|CARLO CATTANEO|||No|43.676938|10.845007|Non indicato|Start||0,0000|700000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Pistoia|Uzzano|047021|MIUR|2017-10-02|||UZZANO|COMUNE|0470210003|PTIC824003|PTEE824037|Primaria - Argene Bartolozzi|||No|43.875565|10.71211|Non indicato|Start||0,0000|324885,6000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Pisa|Crespina Lorenzana|050041|MIUR|2017-10-02|||CRESPINA LORENZANA|COMUNE|0500410204|PIIC829007|PIMM82903A|ERSILIO COZZI|||No|43.571518|10.567670|Non indicato|Start||0,0000|1530415,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Firenze|Firenze|048017|MIUR|2017-10-02|||FIRENZE|COMUNE|0480170056|FIIC854005|FIEE854017|VILLANI|||No|43.760316|11.285158|Non indicato|Start||0,0000|600000,0000
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Pisa|Volterra|050039|MIUR|2017-10-02|||VOLTERRA|COMUNE|0500390402|PIIC84200N|PIEE84203T|SALINE|||No|43.362148|10.813829|Non indicato|Start||0,0000|567282,8400
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Livorno|Marciana|049010|MIUR|2017-10-02|||MARCIANA|COMUNE|0490100025|LIIC803009|LIMM80302B|LUPI GIUSTO BRUNO|||No|42.789851|10.16863|Non indicato|Start||0,0000|184254,7200
Decreto Mutui BEI seconda annualità - Decreto Interministeriale n. 390 del 6 giugno 2017|Toscana|Firenze|Montelupo Fiorentino|048028|MIUR|2017-10-02|||MONTELUPO FIORENTINO|COMUNE|0480280008|FIIC811007|FIEE81106E|Primaria - Margherita Hack 2|||No|43.731252|11.007809|Non indicato|Start||0,0000|2000000,0000
