Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Emilia-Romagna|Piacenza|Castelvetro Piacentino|033014|Amministrazione comunale|2017-03-23|2015-11-06|2015-09-15|CASTELVETRO PIACENTINO|COMUNE|0330140149|PCIC805006|PCAA805035|CASTELVETRO"GIARDINO DI ALICE"|Scuola dell'infanzia "Giardino di Alice"||No|45.09746|9.988343|Riqualificazione|Concluso|H31E14000070008|993322,5700|185267,5700
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Liguria|Savona|Loano|009034|Amministrazione comunale|2017-03-23|2015-01-15|2015-08-14|Loano|COMUNE|0090340123|SVIC808009|SVMM80801A|I.S.I GR. MAZZINI-RAMELLA LOANO|Sec. I - Mazzini-Ramella||No|44.124103|8.246934|Ristrutturazione|Concluso|E11E14000190005|260000,0000|260000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Ancona|Castelfidardo|042010|Amministrazione comunale|2017-03-23|2014-09-24|2015-12-18|Castelfidardo|COMUNE|0420100346|ANIC83100R|ANMM83101T|SEC. I° SOPRANI|SEC. I° SOPRANI||No|43.465465|13.543729|Nuova costruzione|Concluso|G29J08000020004|3700000,0000|1548857,3500
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Verona|Affi|023001|Amministrazione comunale|2017-03-23|2014-11-19|2015-09-15|Affi|COMUNE|0230012320|VRIC83300P|VREE83301R|Primaria - Affi|Primaria - Affi||No|45.553973|10.776949|Ristrutturazione|Concluso|H31E14000170006|220000,0000|44781,6400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Firenze|Rufina|048037|Amministrazione comunale|2017-03-23|2014-05-25|2015-03-05|Rufina|COMUNE|0480370010|FIIC83000L|FIEE83001P|CAPOLUOGO RUFINA-"G. MAZZINI"|IC - Rufina||No|43.823125|11.486853|Ristrutturazione|Concluso|H39G13000740007|419910,7600|282172,5500
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Trentino-Alto Adige/Südtirol|Trento|Riva del Garda|022153|Amministrazione comunale|2017-09-14|2016-01-01|2018-01-01|Riva del Garda|COMUNE|022153000A|TNIC84200R|TNEE84201V||RIVA - RIONE DEGASPERI A.ZADRA||Si|45.890549|10.850162|Nuova costruzione|Cantiere aperto|F84B13001030003|2369400,0000|2369400,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Grosseto|Scansano|053023|Amministrazione comunale|2017-03-23|2014-12-22|2016-04-05|Scansano|COMUNE|0530230004|GRIC82600D|GRMM82602G|SCANSANO - "B.CROCE"|Sec. I - Benedetto Croce||No|42.686126|11.332076|Ristrutturazione|Concluso|H81E14000230006|700000,0000|300000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Emilia-Romagna|Bologna|Zola Predosa|037060|Amministrazione comunale|2017-03-23|2014-01-23|2014-12-27|Zola Predosa|COMUNE|0370600311|BOIC86400N|BOAA86401E|Infanzia - Ponte Ronca|Infanzia - Ponte Ronca||No|44.499292|11.195502|Ripristino funzionale|Concluso|C34H14000680004|117089,0000|117089,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Milano|Opera|015159|Amministrazione comunale|2017-03-23|2014-09-12|2015-01-12|Opera|COMUNE|0151591316|MIIC87700C|MIMM87701D|Sec. I - Dante Alighieri|Sec. I - Dante Alighieri||No|45.379349|9.210381|Riqualificazione|Concluso||28935,0000|24000,5200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Tavernola Bergamasca|016211|Amministrazione comunale|2017-03-23|2015-03-13|2016-07-31|Tavernola Bergamasca|COMUNE|0162110607|BGIC80500X|BGMM805022|S.M.S. "F.MILESI"  TAVERNOLA|Sec.I - F. Milesi|Lavori di restauro. risanamento conservativo ed adeguamento alle norme di sicurezza della scuola secondaria di I grado e della scuola dell`infanzia.|No|45.710732|10.046262|Ristrutturazione|Concluso|b86e10000480001|1140000,0000|1000000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Como|Turate|013227|Amministrazione comunale|2017-03-23|2015-02-01|2015-03-03|Turate|COMUNE|0132270522|COIC82100L|COMM82101N|G.MAZZINI - TURATE|Sec. I - Giuseppe Mazzini||No|45.660528|9.001609|Ristrutturazione|Concluso||28500,0000|28500,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Venezia|Camponogara|027004|Amministrazione comunale|2017-03-23|2015-10-10|2016-06-20|Camponogara|COMUNE|0270040609|VEIC820001|VEMM820012|A. GRAMSCI|Sec. I - Antonio Gramsci||No|45.383803|12.076830|Ristrutturazione|Concluso|J56E10000720001|230000,0000|177758,3300
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Varese|Inarzo|012082|Amministrazione comunale|2017-03-23|2014-10-09|2015-06-30|Inarzo|COMUNE|012082000A|VA1A12200D|VA1A12200D|SC.DELL INFANZIA  UGO BASSI |Scuola d'Infanzia Paritaria - Ugo Bassi||No|45.784970|8.733277|Ristrutturazione|Concluso|C61E14000020004|66000,0000|66000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Verona|Grezzana|023038|Amministrazione comunale|2017-03-23|2014-07-14|2015-06-10|Grezzana|COMUNE|0230383210|VRIC815005|VRMM815016|GREZZANA - "G. PASCOLI"|Sec. I - Giovanni Pascoli||No|45.516839|11.015205|Ristrutturazione|Concluso|C43J13000700006|1407000,0000|1407000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Firenze|Firenze|048017|Amministrazione comunale|2017-03-23|2014-06-09|2014-09-06|Firenze|COMUNE|0480170316|FIIC85700L|FIAA85701D|MATTEOTTI|Infanzia - Giacomo Matteotti||No|43.798515|11.243477|Ristrutturazione|Concluso|H17E13000080004|569276,6500|161034,0400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Firenze|Firenze|048017|Amministrazione comunale|2017-03-23|2014-08-21|2014-09-13|Firenze|COMUNE|0480170368|FIIC854005|FIMM854016|PUCCINI|Sec. I - Giacomo Puccini||No|43.756085|11.280545|Riqualificazione|Concluso|H11H13000330004|46594,8800|13180,5200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Seriate|016198|Amministrazione comunale|2017-03-23|2014-10-18|2014-10-30|Seriate|COMUNE|0161980066|BGIC876002|BGAA87601V|SERIATE , PRIMAVERA|SERIATE - ALDO MORO||No|45.679410|9.718562|Ristrutturazione|Concluso||36051,6900|36051,6900
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lazio|Frosinone|Pontecorvo|060056|Amministrazione comunale|2017-03-23|2011-12-14|2015-10-01|Pontecorvo|COMUNE|0600560506|FRIC85300N|FRMM85301P|Sec. I - Pontecorvo 1|Sec. I - Pontecorvo 1||No|41.461311|13.666010|Ristrutturazione|Concluso|B46E09000369000|551644,0000|159862,8300
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Seriate|016198|Amministrazione comunale|2017-03-23|2014-11-07|2014-11-21|Seriate|COMUNE|0161980068|BGIC875006|BGAA875035|SERIATE, "LORENZINI"|SERIATE - CESARE BATTISTI||No|45.681362|9.731024|Ripristino funzionale|Concluso||20614,5200|20614,5200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Seriate|016198|Amministrazione comunale|2017-03-23|2014-10-31|2014-11-24|Seriate|COMUNE|0161980373|BGIC875006|BGEE87507E|SERIATE "G. DONIZETTI"|SERIATE - CESARE BATTISTI||No|45.685073|9.747408|Ristrutturazione|Concluso||45761,3500|45761,3500
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Milano|Opera|015159|Amministrazione comunale|2017-03-23|2015-06-11|2015-09-12|Opera|COMUNE|0151590986|MIIC87700C|MIEE87702G|Primaria - Gianni Rodari|Primaria - Gianni Rodari||No|45.374978|9.215184|Ristrutturazione|Concluso|B84H14002600004|241881,0000|200631,4400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Seriate|016198|Amministrazione comunale|2017-03-23|2014-10-31|2014-11-24|Seriate|COMUNE|0161980367|BGIC875006|BGEE875018|SERIATE "BATTISTI"|SERIATE - CESARE BATTISTI||No|45.686257|9.723571|Ristrutturazione|Concluso||22816,1600|22816,1600
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Seriate|016198|Amministrazione comunale|2017-03-23|2014-11-18|2014-11-28|Seriate|COMUNE|0161980368|BGIC876002|BGEE876014|SERIATE "BUONARROTI"|SERIATE - ALDO MORO||No|45.690842|9.717417|Nuova costruzione|Concluso||48278,0100|48278,0100
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Seriate|016198|Amministrazione comunale|2017-03-23|2014-10-23|2014-11-21|Seriate|COMUNE|0161980619|BGIC875006|BGMM875017|S.M.S. "MONS. CAROZZI" SERIATE|SERIATE - CESARE BATTISTI||No|45.690905|9.725788|Ristrutturazione|Concluso|E41H14000030006|88525,2400|88525,2400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Fagagna|030037|Amministrazione comunale|2017-03-23|2014-10-31|2014-12-17|Fagagna|COMUNE|0300370005|UDIC818009|UDMM81801A|DIV.NE JULIA - FAGAGNA|Sec. I - Divisione Julia||No|46.102743|13.114541|Riqualificazione|Concluso|G91H12000070005|360000,0000|360000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Seriate|016198|Amministrazione comunale|2017-03-23|2014-10-20|2014-11-27|Seriate|COMUNE|016198000A|BGIC875006|BGIC875006|SERIATE - CESARE BATTISTI|SERIATE - CESARE BATTISTI||Si|45.690866|9.712491|Nuova costruzione|Concluso||4862,4000|4862,4000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Asti|Incisa Scapaccino|005058|Amministrazione comunale|2017-03-23|2015-08-01|2015-09-15|Incisa Scapaccino|COMUNE|0050580002|ATIC815009|ATMM81501A|SCUOLA MEDIA "ING. ALBENGA"|INCISA SCAPACCINO||Si|44.809494|8.380595|Ristrutturazione|Concluso|DAOTTENERE12345|40000,0000|40000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Novara|Arona|003008|Amministrazione comunale|2017-03-23|2014-10-20|2014-11-28|Arona|COMUNE|0030080004|NOIC821001|NOAA82101T|"CESARE BATTISTI" ARONA|CESARE BATTISTI||Si|45.754514|8.552889|Ristrutturazione|Concluso|H22F14000170004|35000,0000|35000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Venezia|Pianiga|027028|Amministrazione comunale|2017-03-23|2016-01-01|2016-06-30|Pianiga|COMUNE|0270281044|VEIC83000G|VEEE83002P|EDMONDO DE AMICIS|Primaria - Edmondo De Amicis||No|45.462345|11.995034|Nuova costruzione|Concluso|D21E14000790004|469000,0000|469000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Liguria|La Spezia|Brugnato|011007|Amministrazione comunale|2017-03-23|2014-05-03|2015-06-15|Brugnato|COMUNE|0110070157|SPIC80200X|SPEE80209A|BRUGNATO CAPOLUOGO E.DE AMICIS|Primaria - Edmondo De Amicis||No|44.238768|9.727366|Ristrutturazione|Concluso|D55D13000040006|105000,0000|105000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Cuneo|Cervasca|004064|Amministrazione comunale|2017-03-23|2014-08-25|2014-09-18|Cervasca|COMUNE|0040640003|CNIC840009|CNAA840016|CERVASCA-FRAZ. S.CROCE|CERVASCA-FRAZ. S.CROCE||No|44.374453|7.499929|Ripristino funzionale|Concluso|B66E12000960004|40000,0000|40000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Ponteranica|016169|Amministrazione comunale|2017-03-23|2014-11-27|2015-12-31|Ponteranica|COMUNE|0161690572|BGIC87700T|BGMM87702X|S.M.S. "DON MILANI" PONTERANICA|Sec.I - Don Milani||No|45.731128|9.652191|Riqualificazione|Concluso|B28C14000220004|12846,0000|12846,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Ponteranica|016169|Amministrazione comunale|2017-03-23|2014-12-04|2014-12-30|Ponteranica|COMUNE|0161690318|BGIC87700T|BGEE877043|PONTERANICA ALTA|Primaria - Alta||No|45.737993|9.665883|Riqualificazione|Concluso|b26j14000350004|45558,0000|45558,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Curno|016089|Amministrazione comunale|2017-03-23|2014-11-18|2017-04-30|Curno|COMUNE|016089000A|BGIC84500A|BGEE84501C|CURNO|NUOVA SCUOLA ELEMENTARE IN VIA CARLINGA|� una scuola potenziata. perch� prevede l’inserimento di alunni con gravi disabilit� con spazi e materiali speciali che consentano loro di fruire. assieme a tutti gli altri studenti. della didattica tradizionale. Si stanno realizzando laboratori di orticoltura e cucina. una vasca per l’acqua-motricit�. uno spazio con pavimentazione morbida. L’edificio si sviluppa tutto su un piano e si qualifica per lo stretto rapporto interno-esterno. che diventa spazio didattico. non solo ricreativo.|No|45.686127|9.606761|Nuova costruzione|Concluso|D37B14000730004|4554000,0000|1845195,1800
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Grosseto|Campagnatico|053002|Amministrazione comunale|2017-03-23|2014-12-01|2015-08-30|Campagnatico|COMUNE|0530020004|GRIC81700P|GRMM81703T|ARCILLE - "F.PAOLIERI"|Sec. I - Ferdinando Paolieri||No|42.798837|11.25244|Ristrutturazione|Concluso|E54H14000440006|730000,0000|730000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Milano|Arese|015009|Amministrazione comunale|2017-03-23|2015-06-16|2015-10-30|Arese|COMUNE|0150090850|MIIC8EC00X|MIEE8EC012|Primaria - Giovanni Pascoli|Primaria - Giovanni Pascoli||No|45.551689|9.080694|Riqualificazione|Concluso|E24H14000620005|637206,0000|412845,1200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Cavernago|016066|Amministrazione comunale|2017-03-23|2015-07-01|2015-08-30|Cavernago|COMUNE|0160660001|BGIC83100C|BGMM83104L|S.M.S. CAVERNAGO|Sec. I - Cavernago||No|45.626411|9.767415|Ripristino funzionale|Concluso|CIGZ9C14458D800|3750,0000|3750,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Firenze|Pelago|048032|Amministrazione comunale|2017-03-23|2015-08-15|2015-09-15|Pelago|COMUNE|0480320002|FIIC83100C|FIAA83102A|LORENZINI-COLLODI|Infanzia - Via Elio Bettini||No|43.779003|11.445512|Ripristino funzionale|Concluso|E74H14000070004|72026,0000|72026,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Firenze|Pelago|048032|Amministrazione comunale|2017-03-23|2014-08-06|2014-09-09|Pelago|COMUNE|0480320010|FIIC83100C|FIEE83102G|GABRIELLA DE MAJO|Primaria - Pelago||No|43.783277|11.451622|Ristrutturazione|Concluso|Z74H14000140004|6673,4000|6673,4000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Siena|Asciano|052002|Amministrazione comunale|2017-03-23|2014-11-19|2014-12-22|Asciano|COMUNE|0520020003|SIIC814003|SIEE814026|Primaria - Arbia|Primaria - Arbia||No|43.293278|11.409366|Ristrutturazione|Concluso|D34H14000910004|100000,0000|100000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Padova|Montagnana|028056|Amministrazione comunale|2017-11-14|2014-11-17|2017-08-30|Montagnana|COMUNE|0280562176|PDIC87800E|PDMM87801G|MONTAGNANA "CHINAGLIA"|Sec. I - Luigi Chinaglia||No|45.235268|11.469458|Nuova costruzione|Concluso|C51E11000080006|3600000,0000|292743,6600
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Novara|Castelletto sopra Ticino|003043|Amministrazione comunale|2017-03-23|2013-08-06|2013-09-12|Castelletto sopra Ticino|COMUNE|003043001A|NOIC82200R|NOAA82201N|"IL GIROTONDO"-FRAZ. BRABBIA-|IL GIROTONDO -FRAZ. BRABBIA-||No|45.710877|8.632676|Ristrutturazione|Concluso|E16D13000120004|25421,9700|2059,2900
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Firenze|Firenze|048017|Amministrazione comunale|2017-03-23|2014-08-28|2015-08-28|Firenze|COMUNE|0480170654|FIIS01700A|FITF01701V|LEONARDO DA VINCI|IIS - Leonardo da Vinci||No|43.796136|11.237688|Ripristino funzionale|Concluso|H11H13000190004|80000,0000|22629,9900
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Torino|Chivasso|001082|Amministrazione comunale|2017-03-23|2015-07-27|2015-09-04|Chivasso|COMUNE|001082000A|TOIC8BK008|TOMM8BK019|I.C. CHIVASSO COSOLA-V. MARCONI|CHIVASSO - DEMETRIO COSOLA||No|45.186322|7.888440|Ristrutturazione|Concluso|E94H15000650004|49598,7800|49598,7800
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Firenze|Firenze|048017|Amministrazione comunale|2017-03-23|2013-08-26|2014-01-16|Firenze|COMUNE|0480170654|FIIS01700A|FITF01701V|LEONARDO DA VINCI|IIS - Leonardo da Vinci||No|43.796019|11.237639|Riqualificazione|Concluso|H17E13000090004|150000,0000|42431,2300
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Basilicata|Matera|Tricarico|077028|Amministrazione comunale|2017-03-23|2013-01-10|2015-01-09|Tricarico|COMUNE|0770280150|MTIC82100B|MTMM82101C|Sec. I  - Tricarico |Sec. I - Tricarico ||No|40.614698|16.142865|Nuova costruzione|Concluso|h69h12000000002|194342,0000|194342,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Toscana|Firenze|Firenze|048017|Amministrazione comunale|2017-03-23|2014-08-18|2015-08-18|Firenze|COMUNE|0480170003|FIIC812003|FIAA812032|Infanzia - Luigi Capuana|Infanzia - Luigi Capuana||No|43.792439|11.161695|Riqualificazione|Concluso|H16E12000350002|208336,6800|58933,2100
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Emilia-Romagna|Piacenza|Carpaneto Piacentino|033011|Amministrazione comunale|2017-03-23|2014-07-28|2014-09-24|Carpaneto Piacentino|COMUNE|0330110075|PCIC814001|PCEE814024|SCUOLA PRIMARIA TRAVAZZANO|Primaria - TRAVAZZANO||No|44.878923|9.798861|Ripristino funzionale|Concluso|B96E10000430001|102609,7400|102609,7400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Emilia-Romagna|Piacenza|Carpaneto Piacentino|033011|Amministrazione comunale|2017-03-23|2014-09-24|2015-07-04|Carpaneto Piacentino|COMUNE|0330110144|PCIC814001|PCMM814023|SC. SEC. I GRADO "S.PELLICO"|Sec. I - S. PELLICO||No|44.914707|9.785029|Ripristino funzionale|Concluso|B96E10000420001|134889,8700|134889,8700
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Friuli-Venezia Giulia|Udine|Palmanova|030070|Amministrazione comunale|2017-03-23|2015-12-03|2016-12-31|Palmanova|COMUNE|0300700003|UDIC83300B|UDMM83301C|P. ZORUTTI  -  PALMANOVA|Sec. I - P. ZORUTTI||No|45.901767|13.308814|Ristrutturazione|Concluso|G64H14000120004|283769,0000|200212,6000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Torino|None|001168|Amministrazione comunale|2017-03-23|2015-11-03|2015-04-03|None|COMUNE|0011680004|TOIC836006|TOEE836018|I.C. NONE - CAP.|SCUOLA PRIMARIA DON PAOLO ALBERA||No|44.934705|7.543692|Riqualificazione|Concluso|C51E14000380004|60024,2500|60024,2500
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Torino|None|001168|Amministrazione comunale|2017-03-23|2014-11-25|2014-12-10|None|COMUNE|0011680001|TOIC836006|TOAA836013|I.C. NONE - RUBIANO|SCUOLA DELL`INFANZIA RUBIANO||Si|44.932904|7.540629|Ripristino funzionale|Concluso|C54H14000890004|1899,5400|1899,5400
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Torino|None|001168|Amministrazione comunale|2017-03-23|2014-12-17|2014-11-29|None|COMUNE|0011680002|TOIC836006|TOAA836024|I.C. NONE - VIA SALUZZO|SCUOLA DELL`INFANZIA DIODATA SALUZZO||No|44.932219|7.540321|Riqualificazione|Concluso|C54H14000900004|14591,2000|14591,2000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Veneto|Treviso|Paese|026055|Amministrazione comunale|2017-03-23|2015-11-24|2015-01-07|Paese|COMUNE|0260553260|TVIC868002|TVMM868013|SMS CASTELLER PAESE (I.C.)|Sec. I - Claudio Casteller||No|45.679019|12.158315|Riqualificazione|Concluso|CIG00Z1D11DB4FB|23852,0000|23710,6600
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Brescia|Vezza d`Oglio|017198|Amministrazione comunale|2017-03-23|2014-10-10|2015-04-02|Vezza d`Oglio|COMUNE|0171980079|BSIC802001|BSMM802012|N.CASTELLINI - VEZZA D/O|Sec.I - N. Castellini||No|46.239074|10.397382|Riqualificazione|Concluso|H61E14000080004|40438,5500|40438,5500
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Brescia|Bovezzo|017025|Amministrazione comunale|2017-03-23|2014-10-30|2014-12-20|Bovezzo|COMUNE|0170250727|BSIC836004|BSMM836015|A.VIVALDI - BOVEZZO|Sec.I - Antonio Vivaldi||No|45.587590|10.238601|Riqualificazione|Concluso|J44H14000230004|100000,0000|64687,3100
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Torino|Almese|001006|Amministrazione comunale|2017-03-23|2015-08-01|2016-03-31|Almese|COMUNE|0010060001|TOIC82100C|TOEE82103L|I.C. ALMESE - PRIMARIA MILANERE|Primaria - Milanere||No|45.103270|7.435950|Nuova costruzione|Concluso|H57B15000110004|182389,7000|92111,7500
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Verbano-Cusio-Ossola|Villadossola|103075|Amministrazione comunale|2017-03-23|2012-10-01|2014-08-14|Villadossola|COMUNE|1030750004|VBIC812006|VBEE812029|SCUOLA PRIMARIA "XXV APRILE"|SCUOLA PRIMARIA XXV APRILE||No|46.080315|8.271779|Ristrutturazione|Concluso|I86E11000180001|291080,1300|201843,9200
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Marche|Pesaro e Urbino|Fano|041013|Amministrazione comunale|2017-03-23|2015-05-14|2015-12-10|Fano|COMUNE|0410130168|PSEE03900Q|PSEE03904X|PRIMARIA CUCCURANO - CARRARA|PRIMARIA CUCCURANO - CARRARA||No|43.800709|12.974719|Nuova costruzione|Concluso|E39H13000200004|924000,0000|831840,1600
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Torino|Almese|001006|Amministrazione comunale|2017-03-23|2015-08-01|2015-12-04|Almese|COMUNE|0010060004|TOIC82100C|TOMM82101D|I.C. ALMESE - RIVA ROCCI|I.C. - ALMESE||No|45.116598|7.397085|Ristrutturazione|Concluso|H51E14000180004|200000,0000|101005,4300
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Piemonte|Torino|Almese|001006|Amministrazione comunale|2017-03-23|2015-10-29|2016-12-31|Almese|COMUNE|0010060002|TOIC82100C|TOEE82102G|I.C. ALMESE - PRIMARIA RIVERA|Primaria - Riviera||No|45.115193|7.413939|Nuova costruzione|Concluso|H57B15000120004|4989,9200|2520,0500
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Bergamo|Cavernago|016066|Amministrazione comunale|2017-03-23|2015-03-12|2015-04-24|Cavernago|COMUNE|016066000A|BG1A07600C|BG1A07600C|SCUOLA DELL INFANZIA MADRE TERESA DI CALCUTTA|Infanzia Paritaria - Madre Teresa di Calcutta||No|45.623776|9.768007|Riqualificazione|Concluso|Z90139FC6200000|15000,0000|15000,0000
#Scuole Nuove - Sblocco Patto Comuni 2014-2015 - D.L. 66/2014 art. 48 c. 1|Lombardia|Monza e della Brianza|Cavenago di Brianza|108017|Amministrazione comunale|2017-03-23|2014-08-05|2014-12-16|Cavenago di Brianza|COMUNE|1080171199|MIIC8CQ00A|MIEE8CQ01C|ADA NEGRI - CAVENAGO BRIANZA|Primaria - Ada Negri||No|45.581735|9.418963|Riqualificazione|Concluso|E74H14000180004|66000,0000|22222,2200
